year,areakm,municipality,geocode_ibge,state
2016,2.9881926704535693,Mâncio Lima,1200336,Acre
2017,1.8343602507226833,Mâncio Lima,1200336,Acre
2018,3.6526507521909104,Mâncio Lima,1200336,Acre
2019,12.038761279916825,Mâncio Lima,1200336,Acre
2020,6.2169806086982025,Mâncio Lima,1200336,Acre
2021,10.69667653083721,Mâncio Lima,1200336,Acre
2022,13.219321194604916,Mâncio Lima,1200336,Acre
2023,8.200193054759714,Mâncio Lima,1200336,Acre
2024,3.7471127345447877,Mâncio Lima,1200336,Acre
2007,1368.0577624327575,Plácido de Castro,1200385,Acre
2008,3.260656665227015,Plácido de Castro,1200385,Acre
2009,10.460969999599337,Plácido de Castro,1200385,Acre
2010,5.693200083291331,Plácido de Castro,1200385,Acre
2011,6.9498468813477805,Plácido de Castro,1200385,Acre
2012,3.868005218096699,Plácido de Castro,1200385,Acre
2013,4.901708045081758,Plácido de Castro,1200385,Acre
2014,7.38761575553395,Plácido de Castro,1200385,Acre
2015,5.154209177656433,Plácido de Castro,1200385,Acre
2016,7.856998905608673,Plácido de Castro,1200385,Acre
2017,5.0012923449869575,Plácido de Castro,1200385,Acre
2018,11.861956666874084,Plácido de Castro,1200385,Acre
2019,8.994449299591746,Plácido de Castro,1200385,Acre
2020,8.283925755364182,Plácido de Castro,1200385,Acre
2021,15.18755032437002,Plácido de Castro,1200385,Acre
2022,5.973403217682635,Plácido de Castro,1200385,Acre
2023,3.1380724567075875,Plácido de Castro,1200385,Acre
2024,2.0364909192776826,Plácido de Castro,1200385,Acre
2007,1189.6352887479904,Porto Acre,1200807,Acre
2008,8.20954826906247,Porto Acre,1200807,Acre
2009,6.298493604431113,Porto Acre,1200807,Acre
2010,11.958179662273754,Porto Acre,1200807,Acre
2011,16.161471869077452,Porto Acre,1200807,Acre
2012,12.732437633410946,Porto Acre,1200807,Acre
2013,3.7730881707002037,Porto Acre,1200807,Acre
2014,10.289850184254327,Porto Acre,1200807,Acre
2015,7.94601442298411,Porto Acre,1200807,Acre
2016,15.327506312325097,Porto Acre,1200807,Acre
2017,8.711915946762364,Porto Acre,1200807,Acre
2018,12.471660009435798,Porto Acre,1200807,Acre
2019,22.972978584104972,Porto Acre,1200807,Acre
2020,19.51485269860856,Porto Acre,1200807,Acre
2021,31.502384073444336,Porto Acre,1200807,Acre
2022,22.571691051314755,Porto Acre,1200807,Acre
2023,9.40697607106907,Porto Acre,1200807,Acre
2024,7.7738880398703145,Porto Acre,1200807,Acre
2007,146.87686264569297,Porto Walter,1200393,Acre
2008,6.66909476291691,Porto Walter,1200393,Acre
2009,0.9708025358875486,Porto Walter,1200393,Acre
2010,13.297308282362529,Porto Walter,1200393,Acre
2011,10.579716335094972,Porto Walter,1200393,Acre
2012,5.666977432882226,Porto Walter,1200393,Acre
2013,1.6492373535842693,Porto Walter,1200393,Acre
2014,9.224296686947692,Porto Walter,1200393,Acre
2015,1.481713945963508,Porto Walter,1200393,Acre
2016,4.298905631377815,Porto Walter,1200393,Acre
2017,3.0865473197362308,Porto Walter,1200393,Acre
2018,4.735784409783206,Porto Walter,1200393,Acre
2019,8.717767196578146,Porto Walter,1200393,Acre
2020,23.57557038912402,Porto Walter,1200393,Acre
2021,5.261939277718412,Porto Walter,1200393,Acre
2022,7.0768979713542075,Porto Walter,1200393,Acre
2023,10.565053257018937,Porto Walter,1200393,Acre
2024,6.5894836639798955,Porto Walter,1200393,Acre
2007,2380.220191135591,Rio Branco,1200401,Acre
2008,28.853649897109626,Rio Branco,1200401,Acre
2009,18.54253618010188,Rio Branco,1200401,Acre
2010,19.939829057877358,Rio Branco,1200401,Acre
2011,41.924237959364326,Rio Branco,1200401,Acre
2012,27.842903211126934,Rio Branco,1200401,Acre
2013,19.628583667816088,Rio Branco,1200401,Acre
2014,32.87613109719028,Rio Branco,1200401,Acre
2015,30.271065611572435,Rio Branco,1200401,Acre
2016,52.37891256957832,Rio Branco,1200401,Acre
2017,25.86135199743914,Rio Branco,1200401,Acre
2018,32.69963963818974,Rio Branco,1200401,Acre
2019,79.99947851212099,Rio Branco,1200401,Acre
2020,55.7388056884359,Rio Branco,1200401,Acre
2021,97.62913289571823,Rio Branco,1200401,Acre
2022,118.24879757218989,Rio Branco,1200401,Acre
2023,69.58268372759117,Rio Branco,1200401,Acre
2024,62.62910156208183,Rio Branco,1200401,Acre
2007,409.71907135874403,Rodrigues Alves,1200427,Acre
2008,4.895515430137759,Rodrigues Alves,1200427,Acre
2009,2.5749676585309973,Rodrigues Alves,1200427,Acre
2010,10.422331292998638,Rodrigues Alves,1200427,Acre
2011,4.703344181119532,Rodrigues Alves,1200427,Acre
2012,4.504473986301182,Rodrigues Alves,1200427,Acre
2013,3.699363184265253,Rodrigues Alves,1200427,Acre
2014,1.1341632204601197,Rodrigues Alves,1200427,Acre
2015,2.35535635943106,Rodrigues Alves,1200427,Acre
2016,4.792042925114776,Rodrigues Alves,1200427,Acre
2017,5.301580902238743,Rodrigues Alves,1200427,Acre
2018,9.472927178188138,Rodrigues Alves,1200427,Acre
2019,12.62166713823297,Rodrigues Alves,1200427,Acre
2020,15.538659174260134,Rodrigues Alves,1200427,Acre
2021,12.209298991821441,Rodrigues Alves,1200427,Acre
2022,23.822300434351458,Rodrigues Alves,1200427,Acre
2023,10.548742528833905,Rodrigues Alves,1200427,Acre
2024,8.127222694339032,Rodrigues Alves,1200427,Acre
2007,66.78308463808014,Santa Rosa do Purus,1200435,Acre
2008,2.165015409819716,Santa Rosa do Purus,1200435,Acre
2009,1.8701824552989823,Santa Rosa do Purus,1200435,Acre
2010,3.2045183669221227,Santa Rosa do Purus,1200435,Acre
2011,2.8820223549261637,Santa Rosa do Purus,1200435,Acre
2012,2.849705215485472,Santa Rosa do Purus,1200435,Acre
2013,1.23875812693135,Santa Rosa do Purus,1200435,Acre
2014,3.921371470388496,Santa Rosa do Purus,1200435,Acre
2015,2.243468825121315,Santa Rosa do Purus,1200435,Acre
2016,2.0974396166832796,Santa Rosa do Purus,1200435,Acre
2017,2.3932131780292303,Santa Rosa do Purus,1200435,Acre
2018,2.83163000299883,Santa Rosa do Purus,1200435,Acre
2019,7.003504670263985,Santa Rosa do Purus,1200435,Acre
2020,5.162193026144047,Santa Rosa do Purus,1200435,Acre
2021,4.065957779538055,Santa Rosa do Purus,1200435,Acre
2022,3.553404580763368,Santa Rosa do Purus,1200435,Acre
2023,1.900371223349621,Santa Rosa do Purus,1200435,Acre
2024,1.3132315310046165,Santa Rosa do Purus,1200435,Acre
2007,1504.4410090525853,Sena Madureira,1200500,Acre
2008,34.81033641265545,Sena Madureira,1200500,Acre
2009,20.61061665455026,Sena Madureira,1200500,Acre
2010,37.02537744986242,Sena Madureira,1200500,Acre
2011,39.39152879666969,Sena Madureira,1200500,Acre
2012,38.45191106038188,Sena Madureira,1200500,Acre
2013,31.991438485754085,Sena Madureira,1200500,Acre
2014,52.35610718255228,Sena Madureira,1200500,Acre
2015,42.237230667926525,Sena Madureira,1200500,Acre
2016,56.024177891605525,Sena Madureira,1200500,Acre
2017,34.52530329559449,Sena Madureira,1200500,Acre
2018,48.27682853347365,Sena Madureira,1200500,Acre
2019,80.15702482876073,Sena Madureira,1200500,Acre
2020,73.00378644206488,Sena Madureira,1200500,Acre
2021,111.31212355127754,Sena Madureira,1200500,Acre
2022,105.80428165337409,Sena Madureira,1200500,Acre
2023,53.047240331574564,Sena Madureira,1200500,Acre
2024,43.746312338085225,Sena Madureira,1200500,Acre
2007,1630.1475787504746,Senador Guiomard,1200450,Acre
2008,4.901995432281648,Senador Guiomard,1200450,Acre
2009,7.265443000272191,Senador Guiomard,1200450,Acre
2010,3.854981458025095,Senador Guiomard,1200450,Acre
2011,6.996445995366,Senador Guiomard,1200450,Acre
2012,2.4138003327816033,Senador Guiomard,1200450,Acre
2013,4.142625085117212,Senador Guiomard,1200450,Acre
2014,3.9848476089142797,Senador Guiomard,1200450,Acre
2015,4.890302251429573,Senador Guiomard,1200450,Acre
2016,9.106455678121785,Senador Guiomard,1200450,Acre
2017,4.677865771572603,Senador Guiomard,1200450,Acre
2018,8.166116571890681,Senador Guiomard,1200450,Acre
2019,6.641857033912626,Senador Guiomard,1200450,Acre
2020,9.851018886423493,Senador Guiomard,1200450,Acre
2021,20.17449118494823,Senador Guiomard,1200450,Acre
2022,16.86552006894378,Senador Guiomard,1200450,Acre
2023,6.231865809073922,Senador Guiomard,1200450,Acre
2024,7.169648548204808,Senador Guiomard,1200450,Acre
2007,1305.2450271702548,Tarauacá,1200609,Acre
2008,36.85455015156462,Tarauacá,1200609,Acre
2009,15.426604021732398,Tarauacá,1200609,Acre
2010,24.979383428016575,Tarauacá,1200609,Acre
2011,19.235570820881616,Tarauacá,1200609,Acre
2012,28.8304958685247,Tarauacá,1200609,Acre
2013,13.936245607269594,Tarauacá,1200609,Acre
2014,36.42449538227556,Tarauacá,1200609,Acre
2015,3.822055027666986,Tarauacá,1200609,Acre
2016,13.428060284320912,Tarauacá,1200609,Acre
2017,14.858864997799653,Tarauacá,1200609,Acre
2018,40.19063421563881,Tarauacá,1200609,Acre
2019,67.41835223576295,Tarauacá,1200609,Acre
2020,51.56626950410529,Tarauacá,1200609,Acre
2021,104.2007445882186,Tarauacá,1200609,Acre
2022,112.72903821004853,Tarauacá,1200609,Acre
2023,48.37720277187906,Tarauacá,1200609,Acre
2024,45.287562951075024,Tarauacá,1200609,Acre
2007,1201.1834692208113,Xapuri,1200708,Acre
2008,22.988356752871926,Xapuri,1200708,Acre
2009,6.999387019668501,Xapuri,1200708,Acre
2010,5.552680537836099,Xapuri,1200708,Acre
2011,14.75733871829281,Xapuri,1200708,Acre
2012,18.325518491147292,Xapuri,1200708,Acre
2013,10.73347215430705,Xapuri,1200708,Acre
2014,18.315689033924755,Xapuri,1200708,Acre
2015,17.604619314189502,Xapuri,1200708,Acre
2016,32.68380644771748,Xapuri,1200708,Acre
2017,20.949002474237286,Xapuri,1200708,Acre
2018,22.19053435460435,Xapuri,1200708,Acre
2019,59.90475514413976,Xapuri,1200708,Acre
2020,39.47467881052988,Xapuri,1200708,Acre
2021,58.61174689103609,Xapuri,1200708,Acre
2022,77.13762752223566,Xapuri,1200708,Acre
2023,25.81380902341631,Xapuri,1200708,Acre
2024,22.724503960761467,Xapuri,1200708,Acre
2007,102.81504108977394,Amapá,1600105,Amapá
2008,1.8898445683821068,Amapá,1600105,Amapá
2009,1.8849663263517253,Amapá,1600105,Amapá
2010,1.823429769449978,Amapá,1600105,Amapá
2011,0.2090488003867988,Amapá,1600105,Amapá
2012,0,Amapá,1600105,Amapá
2013,0.45042708737239595,Amapá,1600105,Amapá
2014,0.6809954612665332,Amapá,1600105,Amapá
2015,0.3058064379597203,Amapá,1600105,Amapá
2016,0.14270481408819125,Amapá,1600105,Amapá
2017,0.15999740015083716,Amapá,1600105,Amapá
2018,0,Amapá,1600105,Amapá
2019,0.6930923913573331,Amapá,1600105,Amapá
2020,0,Amapá,1600105,Amapá
2021,0,Amapá,1600105,Amapá
2022,0,Amapá,1600105,Amapá
2023,0,Amapá,1600105,Amapá
2024,0,Amapá,1600105,Amapá
2007,159.24819110689646,Calçoene,1600204,Amapá
2008,6.302664782652807,Calçoene,1600204,Amapá
2009,8.07010434400914,Calçoene,1600204,Amapá
2010,11.888941184250658,Calçoene,1600204,Amapá
2011,1.0342464277064032,Calçoene,1600204,Amapá
2012,1.1097136405822796,Calçoene,1600204,Amapá
2013,2.985216179039846,Calçoene,1600204,Amapá
2014,1.7536788148256517,Calçoene,1600204,Amapá
2015,0.9316588698839446,Calçoene,1600204,Amapá
2016,0.570463205758597,Calçoene,1600204,Amapá
2017,3.020905023805436,Calçoene,1600204,Amapá
2018,1.9713959662449976,Calçoene,1600204,Amapá
2019,2.0596226122933596,Calçoene,1600204,Amapá
2020,1.1148736007243316,Calçoene,1600204,Amapá
2021,1.0926055128963372,Calçoene,1600204,Amapá
2022,1.7358017212281158,Calçoene,1600204,Amapá
2023,2.10571145783037,Calçoene,1600204,Amapá
2024,0,Calçoene,1600204,Amapá
2007,185.37060508031934,Cutias,1600212,Amapá
2008,2.337800450211664,Cutias,1600212,Amapá
2009,0.2172710849395207,Cutias,1600212,Amapá
2010,4.885079352217435,Cutias,1600212,Amapá
2011,0.3473207009420544,Cutias,1600212,Amapá
2012,0,Cutias,1600212,Amapá
2013,0.22264922383011632,Cutias,1600212,Amapá
2014,1.4115994775265006,Cutias,1600212,Amapá
2015,0.48720115148546084,Cutias,1600212,Amapá
2016,1.3191930576921405,Cutias,1600212,Amapá
2017,0.1326751669579046,Cutias,1600212,Amapá
2018,0.49058133846286295,Cutias,1600212,Amapá
2019,0.7795580395869883,Cutias,1600212,Amapá
2020,0.4024880331260513,Cutias,1600212,Amapá
2021,0.09755095894014436,Cutias,1600212,Amapá
2022,0.25861474314039734,Cutias,1600212,Amapá
2023,0.42567274248054165,Cutias,1600212,Amapá
2024,0,Cutias,1600212,Amapá
2007,130.72406596250508,Ferreira Gomes,1600238,Amapá
2008,2.5660584405846563,Ferreira Gomes,1600238,Amapá
2009,1.110223343597691,Ferreira Gomes,1600238,Amapá
2010,2.3151982823542725,Ferreira Gomes,1600238,Amapá
2011,0.5061313239061945,Ferreira Gomes,1600238,Amapá
2012,0.15025359147433015,Ferreira Gomes,1600238,Amapá
2013,0.3034259673531333,Ferreira Gomes,1600238,Amapá
2014,0.6320235656589464,Ferreira Gomes,1600238,Amapá
2015,3.5762672121198174,Ferreira Gomes,1600238,Amapá
2016,0.9588650717610424,Ferreira Gomes,1600238,Amapá
2017,0,Ferreira Gomes,1600238,Amapá
2018,0.4235829386616786,Ferreira Gomes,1600238,Amapá
2019,1.2950351957650852,Ferreira Gomes,1600238,Amapá
2020,0.44770195415213965,Ferreira Gomes,1600238,Amapá
2021,0.0696500178510415,Ferreira Gomes,1600238,Amapá
2022,0.7483287232934879,Ferreira Gomes,1600238,Amapá
2023,0.1748875750410449,Ferreira Gomes,1600238,Amapá
2024,0,Ferreira Gomes,1600238,Amapá
2007,84.46509990124682,Itaubal,1600253,Amapá
2008,0.20116792293489294,Itaubal,1600253,Amapá
2009,0,Itaubal,1600253,Amapá
2010,3.8634352470126987,Itaubal,1600253,Amapá
2011,0.41829405057056956,Itaubal,1600253,Amapá
2012,0.23510758458926564,Itaubal,1600253,Amapá
2013,0,Itaubal,1600253,Amapá
2014,0.24670913023612026,Itaubal,1600253,Amapá
2015,0,Itaubal,1600253,Amapá
2016,0,Itaubal,1600253,Amapá
2017,0,Itaubal,1600253,Amapá
2018,1.8292297848974313,Itaubal,1600253,Amapá
2019,0.03855640247557696,Itaubal,1600253,Amapá
2020,0,Itaubal,1600253,Amapá
2021,0.07518646914794402,Itaubal,1600253,Amapá
2022,0,Itaubal,1600253,Amapá
2023,0.2888034357393093,Itaubal,1600253,Amapá
2024,0,Itaubal,1600253,Amapá
2007,168.65763839625234,Laranjal do Jari,1600279,Amapá
2008,9.126040152457131,Laranjal do Jari,1600279,Amapá
2009,5.041938985685923,Laranjal do Jari,1600279,Amapá
2010,5.029177075008457,Laranjal do Jari,1600279,Amapá
2011,1.7330865438768617,Laranjal do Jari,1600279,Amapá
2012,3.3699968484323546,Laranjal do Jari,1600279,Amapá
2013,0.7766289621952235,Laranjal do Jari,1600279,Amapá
2014,3.6738396479752806,Laranjal do Jari,1600279,Amapá
2015,1.5189901991310875,Laranjal do Jari,1600279,Amapá
2016,0.7305885346372337,Laranjal do Jari,1600279,Amapá
2017,1.821347838279671,Laranjal do Jari,1600279,Amapá
2018,1.7375410359188201,Laranjal do Jari,1600279,Amapá
2019,1.4879746761367407,Laranjal do Jari,1600279,Amapá
2020,0.367804807536931,Laranjal do Jari,1600279,Amapá
2021,2.1505264717454287,Laranjal do Jari,1600279,Amapá
2022,1.7123067477181773,Laranjal do Jari,1600279,Amapá
2023,2.129948115878086,Laranjal do Jari,1600279,Amapá
2024,0,Laranjal do Jari,1600279,Amapá
2007,384.93389231935765,Macapá,1600303,Amapá
2008,6.426654089589413,Macapá,1600303,Amapá
2009,0.7495174060483651,Macapá,1600303,Amapá
2010,9.035548197899375,Macapá,1600303,Amapá
2011,0.829532487344965,Macapá,1600303,Amapá
2012,2.2511071476205755,Macapá,1600303,Amapá
2013,1.3715364606395994,Macapá,1600303,Amapá
2014,2.6380450358643173,Macapá,1600303,Amapá
2015,3.0939568742657,Macapá,1600303,Amapá
2016,1.6745957716467041,Macapá,1600303,Amapá
2017,0.6472337989329753,Macapá,1600303,Amapá
2018,4.01532230164442,Macapá,1600303,Amapá
2019,7.213222054708907,Macapá,1600303,Amapá
2020,1.4362682953538908,Macapá,1600303,Amapá
2021,0.9046514679793143,Macapá,1600303,Amapá
2022,0.4298108617665095,Macapá,1600303,Amapá
2023,1.4726494356179973,Macapá,1600303,Amapá
2024,0,Macapá,1600303,Amapá
2007,85.05789614554078,Mazagão,1600402,Amapá
2008,15.647700383305116,Mazagão,1600402,Amapá
2009,5.900931282639844,Mazagão,1600402,Amapá
2010,1.181015115088743,Mazagão,1600402,Amapá
2011,1.5229688759827362,Mazagão,1600402,Amapá
2012,4.487579233588008,Mazagão,1600402,Amapá
2013,0.9699412412476478,Mazagão,1600402,Amapá
2014,3.1835283244485812,Mazagão,1600402,Amapá
2015,1.9438634588731378,Mazagão,1600402,Amapá
2016,1.3027292045827972,Mazagão,1600402,Amapá
2017,1.4867436988053875,Mazagão,1600402,Amapá
2018,4.602242792825169,Mazagão,1600402,Amapá
2019,2.335377878738992,Mazagão,1600402,Amapá
2020,0.7105347632894763,Mazagão,1600402,Amapá
2021,2.4589957439725003,Mazagão,1600402,Amapá
2022,2.6834232217171916,Mazagão,1600402,Amapá
2023,3.6271355204149933,Mazagão,1600402,Amapá
2024,0,Mazagão,1600402,Amapá
2007,182.37314388343268,Oiapoque,1600501,Amapá
2008,11.659895533740722,Oiapoque,1600501,Amapá
2009,4.14250093899127,Oiapoque,1600501,Amapá
2010,5.023966747123144,Oiapoque,1600501,Amapá
2011,2.08916202382139,Oiapoque,1600501,Amapá
2012,2.366809051915221,Oiapoque,1600501,Amapá
2013,4.947731539390354,Oiapoque,1600501,Amapá
2014,2.548357341203448,Oiapoque,1600501,Amapá
2015,1.2720752419865295,Oiapoque,1600501,Amapá
2016,0.5019086660749619,Oiapoque,1600501,Amapá
2017,1.5602327226768535,Oiapoque,1600501,Amapá
2018,2.377693112939882,Oiapoque,1600501,Amapá
2019,7.23506549708119,Oiapoque,1600501,Amapá
2020,0.6796922290005826,Oiapoque,1600501,Amapá
2021,0.7075687792784963,Oiapoque,1600501,Amapá
2022,1.608234421311317,Oiapoque,1600501,Amapá
2023,0.7701139155257662,Oiapoque,1600501,Amapá
2024,0,Oiapoque,1600501,Amapá
2007,234.27606509985426,Pedra Branca do Amapari,1600154,Amapá
2008,3.6609568852935204,Pedra Branca do Amapari,1600154,Amapá
2009,4.738035441769095,Pedra Branca do Amapari,1600154,Amapá
2010,1.8798798281087385,Pedra Branca do Amapari,1600154,Amapá
2011,1.3398719876196319,Pedra Branca do Amapari,1600154,Amapá
2012,0.7906979490406028,Pedra Branca do Amapari,1600154,Amapá
2013,3.088524049786727,Pedra Branca do Amapari,1600154,Amapá
2014,5.081889947844972,Pedra Branca do Amapari,1600154,Amapá
2015,1.1264149942111674,Pedra Branca do Amapari,1600154,Amapá
2016,1.4036491742114208,Pedra Branca do Amapari,1600154,Amapá
2017,1.4459213608215171,Pedra Branca do Amapari,1600154,Amapá
2018,2.0301407933422846,Pedra Branca do Amapari,1600154,Amapá
2019,4.9148333714605315,Pedra Branca do Amapari,1600154,Amapá
2020,1.01705281682787,Pedra Branca do Amapari,1600154,Amapá
2021,1.9990166820302853,Pedra Branca do Amapari,1600154,Amapá
2022,3.3377343069441765,Pedra Branca do Amapari,1600154,Amapá
2023,0.744704988109419,Pedra Branca do Amapari,1600154,Amapá
2024,0,Pedra Branca do Amapari,1600154,Amapá
2007,343.6257274153684,Porto Grande,1600535,Amapá
2008,14.434299653636403,Porto Grande,1600535,Amapá
2009,4.63218807279371,Porto Grande,1600535,Amapá
2010,1.7247183970337328,Porto Grande,1600535,Amapá
2011,2.5290917838876052,Porto Grande,1600535,Amapá
2012,2.7042781786034746,Porto Grande,1600535,Amapá
2013,1.865895908469038,Porto Grande,1600535,Amapá
2014,2.449146664234864,Porto Grande,1600535,Amapá
2015,0.632108932684692,Porto Grande,1600535,Amapá
2016,0.8006178877739338,Porto Grande,1600535,Amapá
2017,3.0176016870768505,Porto Grande,1600535,Amapá
2018,1.0704817403431843,Porto Grande,1600535,Amapá
2019,2.743776687148729,Porto Grande,1600535,Amapá
2020,0.5924372503041585,Porto Grande,1600535,Amapá
2021,2.244031974368367,Porto Grande,1600535,Amapá
2022,0.6120902881886986,Porto Grande,1600535,Amapá
2023,1.1860321469343817,Porto Grande,1600535,Amapá
2024,0,Porto Grande,1600535,Amapá
2007,61.404619186731665,Pracuúba,1600550,Amapá
2008,5.106120754709851,Pracuúba,1600550,Amapá
2009,2.3968504246141613,Pracuúba,1600550,Amapá
2010,3.4494587778698027,Pracuúba,1600550,Amapá
2011,0.6604479107856307,Pracuúba,1600550,Amapá
2012,0,Pracuúba,1600550,Amapá
2013,2.0940589353708874,Pracuúba,1600550,Amapá
2014,0.998627283598923,Pracuúba,1600550,Amapá
2015,0.8563400769952136,Pracuúba,1600550,Amapá
2016,0.237019942566167,Pracuúba,1600550,Amapá
2017,0.18042624985375266,Pracuúba,1600550,Amapá
2018,0.18566565956722147,Pracuúba,1600550,Amapá
2019,1.283757210140616,Pracuúba,1600550,Amapá
2020,0.6397939853121372,Pracuúba,1600550,Amapá
2021,0.21701102185208226,Pracuúba,1600550,Amapá
2022,0,Pracuúba,1600550,Amapá
2023,0.40506093851551084,Pracuúba,1600550,Amapá
2024,0,Pracuúba,1600550,Amapá
2007,63.27603691100332,Santana,1600600,Amapá
2008,4.967471810772466,Santana,1600600,Amapá
2009,0.19063065817674762,Santana,1600600,Amapá
2010,0.3066932536892614,Santana,1600600,Amapá
2011,0.09804581016071509,Santana,1600600,Amapá
2012,0.19113974172366993,Santana,1600600,Amapá
2013,0.16121296081896702,Santana,1600600,Amapá
2014,0.4829532374090339,Santana,1600600,Amapá
2015,0,Santana,1600600,Amapá
2016,0.25000606806653414,Santana,1600600,Amapá
2017,0.2197802197030415,Santana,1600600,Amapá
2018,0.5395331655900053,Santana,1600600,Amapá
2019,0.0845830954776199,Santana,1600600,Amapá
2020,0.3476815900333812,Santana,1600600,Amapá
2021,0.1298274456782401,Santana,1600600,Amapá
2022,0.007410364089097233,Santana,1600600,Amapá
2023,0.07839471087713877,Santana,1600600,Amapá
2024,0,Santana,1600600,Amapá
2007,61.22167840678731,Serra do Navio,1600055,Amapá
2008,0.31611172981864616,Serra do Navio,1600055,Amapá
2009,0.4979833854608743,Serra do Navio,1600055,Amapá
2010,0.14773125218728667,Serra do Navio,1600055,Amapá
2011,0.0774722363507171,Serra do Navio,1600055,Amapá
2012,0,Serra do Navio,1600055,Amapá
2013,0.2671691310894487,Serra do Navio,1600055,Amapá
2014,0.4335246973070115,Serra do Navio,1600055,Amapá
2015,0.08425360725735778,Serra do Navio,1600055,Amapá
2016,0.08698515686110744,Serra do Navio,1600055,Amapá
2017,0.0690549578700696,Serra do Navio,1600055,Amapá
2018,0.17805775951856104,Serra do Navio,1600055,Amapá
2019,0.49959069655674776,Serra do Navio,1600055,Amapá
2020,0.07985080711292748,Serra do Navio,1600055,Amapá
2021,0.34641595407745945,Serra do Navio,1600055,Amapá
2022,0.17181462151048105,Serra do Navio,1600055,Amapá
2023,0.19427128783154562,Serra do Navio,1600055,Amapá
2024,0,Serra do Navio,1600055,Amapá
2007,269.9210572933922,Tartarugalzinho,1600709,Amapá
2008,13.716569481380336,Tartarugalzinho,1600709,Amapá
2009,6.056200521940606,Tartarugalzinho,1600709,Amapá
2010,11.850870051686892,Tartarugalzinho,1600709,Amapá
2011,2.1166861766392024,Tartarugalzinho,1600709,Amapá
2012,0.6817485866149552,Tartarugalzinho,1600709,Amapá
2013,4.042944529095194,Tartarugalzinho,1600709,Amapá
2014,2.264789783208221,Tartarugalzinho,1600709,Amapá
2015,2.888011512836025,Tartarugalzinho,1600709,Amapá
2016,1.1044842711534726,Tartarugalzinho,1600709,Amapá
2017,2.4084752227484514,Tartarugalzinho,1600709,Amapá
2018,1.6868295924605083,Tartarugalzinho,1600709,Amapá
2019,5.892986065382215,Tartarugalzinho,1600709,Amapá
2020,1.3809335951783626,Tartarugalzinho,1600709,Amapá
2021,0.8761494996203937,Tartarugalzinho,1600709,Amapá
2022,0.16462078156455806,Tartarugalzinho,1600709,Amapá
2023,1.8448719359427195,Tartarugalzinho,1600709,Amapá
2024,0,Tartarugalzinho,1600709,Amapá
2007,196.56255219561746,Vitória do Jari,1600808,Amapá
2008,1.3327958725480995,Vitória do Jari,1600808,Amapá
2009,1.8296905814528335,Vitória do Jari,1600808,Amapá
2010,6.41903926535439,Vitória do Jari,1600808,Amapá
2011,1.1040741795789446,Vitória do Jari,1600808,Amapá
2012,0.9667489465956831,Vitória do Jari,1600808,Amapá
2013,0.689309764754711,Vitória do Jari,1600808,Amapá
2014,0.6412181997291577,Vitória do Jari,1600808,Amapá
2015,0.3923611420121691,Vitória do Jari,1600808,Amapá
2016,1.3301633124137475,Vitória do Jari,1600808,Amapá
2017,1.0979066796110215,Vitória do Jari,1600808,Amapá
2018,1.4285705214493676,Vitória do Jari,1600808,Amapá
2019,0.5045430531211018,Vitória do Jari,1600808,Amapá
2020,1.1277061202993235,Vitória do Jari,1600808,Amapá
2021,2.7201967399130367,Vitória do Jari,1600808,Amapá
2022,0.5115140647669378,Vitória do Jari,1600808,Amapá
2023,0.2958575187177813,Vitória do Jari,1600808,Amapá
2024,0,Vitória do Jari,1600808,Amapá
2007,303.48915995049265,Alvarães,1300029,Amazonas
2008,10.485485589101653,Alvarães,1300029,Amazonas
2009,2.0156094076258957,Alvarães,1300029,Amazonas
2010,6.573609115538456,Alvarães,1300029,Amazonas
2011,2.3443192618685624,Alvarães,1300029,Amazonas
2012,0.7384763639048417,Alvarães,1300029,Amazonas
2013,0.7914254206371817,Alvarães,1300029,Amazonas
2014,6.3206269979056975,Alvarães,1300029,Amazonas
2015,0.61395904339365,Alvarães,1300029,Amazonas
2016,3.9547408569255764,Alvarães,1300029,Amazonas
2017,4.176179163511683,Alvarães,1300029,Amazonas
2018,5.408357588287173,Alvarães,1300029,Amazonas
2019,2.8002798794887753,Alvarães,1300029,Amazonas
2020,5.360765288504919,Alvarães,1300029,Amazonas
2021,7.4160073283312125,Alvarães,1300029,Amazonas
2022,1.4166085792508674,Alvarães,1300029,Amazonas
2023,6.023010544319458,Alvarães,1300029,Amazonas
2024,7.408080394726432,Alvarães,1300029,Amazonas
2007,107.14050423133453,Amaturá,1300060,Amazonas
2008,0.10728183828139252,Amaturá,1300060,Amazonas
2009,0.9195923124070811,Amaturá,1300060,Amazonas
2010,0.9506614638489755,Amaturá,1300060,Amazonas
2011,1.5064149483286982,Amaturá,1300060,Amazonas
2012,0.19432071935588402,Amaturá,1300060,Amazonas
2013,0,Amaturá,1300060,Amazonas
2014,0,Amaturá,1300060,Amazonas
2015,0.5819162014711835,Amaturá,1300060,Amazonas
2016,0.23158092791159274,Amaturá,1300060,Amazonas
2017,0.5802155412206806,Amaturá,1300060,Amazonas
2018,0.3941923072966661,Amaturá,1300060,Amazonas
2019,0,Amaturá,1300060,Amazonas
2020,0.15570340716087896,Amaturá,1300060,Amazonas
2021,0.5308319246129591,Amaturá,1300060,Amazonas
2022,0.07202476958396235,Amaturá,1300060,Amazonas
2023,1.1589548415833588,Amaturá,1300060,Amazonas
